term	translation
generalife	generalife
generalis	generalis
generalista	generalista
generalistas	generalistas
generalitat	generalitat
generaliza	generaliza
generalizaciones	generalizações
generalización	generalização
generalizadas	generalizadas
generalizados	generalizados
generalizando	generalizando
generalizar	generalizar
generalized	generalized
generalleutnant	generalleutnant
generally	generally
generalmajor	generalmajor
generalmente	geralmente
generaloberst	generaloberst
generals	generals
generalísimo	generalíssimo
generan	geram
generando	gerando
generar	gerar
generaron	geraram
generará	gerará
generaría	geraria
generating	generating
generation	generation
generations	generations
generativo	generativa
genere	gere
generico	generico
genericorum	genericorum
generis	generis
genero	gênero
generosa	generosa
generosamente	generosamente
generosas	generosas
generosidad	generosidade
generoso	generoso
generosos	generosos
generous	generous
generum	generum
generó	gerou
genes	genes
genesee	genesee
genesis	genesis
genest	genest
genet	genet
genetics	genetics
genetista	geneticista
genetistas	geneticistas
genetta	genetta
geneve	geneve
genevieve	genevieve
geneviève	geneviève
genf	genf
geng	geng
genga	genga
genghis	genghis
gengis	gengis
genial	ótimo / otimo
geniales	fixes
genialidad	genialidade
geniculata	geniculata
geniculatus	geniculatus
genie	genie
genii	genii
genil	genil
genio	gênio
genios	gênios
genista	genista
genital	genital
genitales	genitais
genitivo	genitivo
genius	genius
genji	genji
genk	genk
genkai	genkai
genki	genki
gennady	gennady
gennari	gennari
gennaro	gennaro
genndy	genndy
gennes	gennes
geno	geno
genocida	genocida
genocidas	genocidas
genocidio	genocídio
genocidios	genocídios
genoma	genoma
genomas	genomas
genomic	genomic
genomics	genomics
genosha	genosha
genotipo	genótipo
genotipos	genótipos
genova	genova
genovesa	genovesa
genovesas	genovesas
genovese	genovese
genoveses	genoveses
genovesi	genovesi
genoveva	genoveva
genovés	genovês
gens	gens
genserico	genserico
genshiken	genshiken
gent	gent
gente	pessoas / gente
gentianaceae	gentianaceae
gentianales	gentianales
gentil	gentil / gentio
gentile	gentile
gentiles	gentios
gentileschi	gentileschi
gentileza	gentileza
gentilhomme	gentilhomme
gentili	gentili
gentilicio	gentílico
gentium	gentium
gently	gently
gento	gento
gentofte	gentofte
gentoo	gentoo
gentrificar	gentrificar
gentry	gentry
gentryi	gentryi
genuina	genuína
genuinamente	genuinamente
genuinas	genuínas
genuino	genuíno
genuinos	genuínos
genus	genus
gençlerbirliği	gençlerbirliği
genève	genève
gené	gené
genérica	genérico / genérica
genéricamente	genericamente
genéricas	genéricas
genérico	genérico
genéricos	genéricos
genética	genética
genéticamente	geneticamente
genómica	genómica
geo	geo
geobot	geobot
geochelone	geochelone
geocities	geocities
geocéntrica	geocêntrica
geocéntrico	geocêntrico
geodesia	geodesia
geodia	geodia
geodinámica	geodinâmica
geodésica	geodésica
geodésicas	geodésicas
geodésico	geodésico
geoespacial	geoespacial
geoesquema	geoesquema
geoestacionaria	geoestacionária
geoestacionario	geoestacionário
geoestacionarios	geoestacionários
geoestratégica	geoestratégica
geoff	geoff
geoffrey	geoffrey
geoffroy	geoffroy
geoffroyi	geoffroyi
geofísica	geofísica
geofísicas	geofísicas
geofísico	geofísico
geofísicos	geofísicos
geogr	geogr
geografica	geografica
geografía	geografia
geografías	geografias
geograph	geograph
geographia	geographia
geographic	geographic
geographica	geographica
geographie	geographie
geographische	geographische
geográfica	geográfica
geográficamente	geograficamente
geográficas	geográficas
geográfico	geográfico
geográficos	geográficos
geoide	geoide
geol	geol
geolocalización	geolocalização
geologie	geologie
geology	geology
geología	geologia
geológicamente	geologicamente
geológicas	geológicas
geológico	geológico
geológicos	geológicos
geomagnética	geomagnética
geomagnético	geomagnético
geometridae	geometridae
geometry	geometry
geometría	geometria
geometrías	geometrias
geomorfología	geomorfologia
geomorfológica	geomorfológica
geomorfológicas	geomorfológicas
geomorfológico	geomorfológico
geométrica	geométrica
geométricamente	geometricamente
geométrico	geométrico
geométricos	geométricos
geon	geon
geonames	geonames
geonoma	geonoma
geonosis	geonosis
geoparques	geoparques
geopolítica	geopolítica
geopolítico	geopolítico
geopolíticos	geopolíticos
geoquímica	geoquímica
geordi	geordi
geordie	geordie
georg	georg
george	george
georgen	georgen
georges	georges
georgescu	georgescu
georgetown	georgetown
georgette	georgette
georgi	georgi
georgia	geórgia
georgian	georgian
georgiana	georgiana
georgianas	georgianas
georgiano	georgiano
georgianos	georgianos
georgie	georgie
georgiev	georgiev
georgii	georgii
georgina	georgina
georgios	georgios
georgius	georgius
georgy	georgy
geositta	geositta
geospatial	geospatial
geospiza	geospiza
geothlypis	geothlypis
geotrupidae	geotrupidae
geotrygon	geotrygon
geotécnica	geotécnica
geotérmica	geotérmica
geotérmico	geotérmico
geppetto	geppetto
ger	ger
geraci	geraci
geraghty	geraghty
geraint	geraint
gerald	gerald
geraldine	geraldine
geraldo	geraldo
geralt	geralt
geraniaceae	geraniaceae
geranio	gerânio
gerard	gerard
gerardi	gerardi
gerardo	gerardo
gerasa	gérasa
gerasimov	gerasimov
gerb	gerb
gerber	gerber
gerberga	gerberga
gerbillus	gerbillus
gerd	gerd
gerda	gerda
gere	gere
geremia	geremia
gerencia	gerência
gerencias	gerências
gerente	gerente
gerentes	gestores
gergely	gergely
gergiev	gergiev
gergovia	gergóvia
gerhard	gerhard
gerhardt	gerhardt
gerhart	gerhart
geri	geri
geriatría	geriatria
gerifalte	falcão gerifalte
geriátrica	geriátrica
gerión	gerião
gerlach	gerlach
gerlache	gerlache
gerland	gerland
germ	germ
germain	germain
germaine	germaine
germaini	germaini
germani	germani
germania	germânia
germaniae	germaniae
germanic	germanic
germanica	germanica
germanio	germânio
germanischen	germanischen
germanista	germanista
germanización	germanização
germano	germano
germans	germans
germantown	germantown
germanwings	germanwings
germanística	germanística
germar	germar
germen	germe
germer	germer
germi	germi
germina	germina
germinación	germinação
germinal	germinal
germinales	germinativas
germinan	germinam
germinar	germinar
germoplasma	germoplasma
germplasm	germplasm
germs	germs
germán	germán
germánica	germânica
germánicas	germânicas
germánico	germânico
gernsback	gernsback
gero	gero
gerolamo	gerolamo
gerold	gerold
geronimo	geronimo / jerónimo
gerontocracia	gerontocracia
gerontología	gerontologia
gerrard	gerrard
gerrie	gerrie
gerrit	gerrit
gerry	gerry
gers	gers
gershom	gershom
gershon	gershon
gershwin	gershwin
gerson	gerson
gerstein	gerstein
gerstmann	gerstmann
gert	gert
gertie	gertie
gertrud	gertrud
gertrude	gertrude
gertrudis	gertrudes
gertsch	gertsch
gerty	gerty
gertz	gertz
gerundio	gerúndio
gerundivo	gerundivo
gerusalemme	gerusalemme
gervais	gervais
gervasi	gervasi
gervasio	gervasio
gervinho	gervinho
gerygone	gerygone
gerät	gerät
gerês	gerês
gerónimo	geronimo
ges	ges
gesammelte	gesammelte
gesang	gesang
geschichten	geschichten
geschiedenis	geschiedenis
gesell	gesell
gesellschaft	gesellschaft
gesetz	gesetz
gesner	gesner
gesneriaceae	gesneriaceae
gespräch	gespräch
gessle	gessle
gessner	gessner
gesta	gesta
gestacional	gestacional
gestación	gestação
gestae	gestae
gestalt	gestalt
gestantes	gestantes
gestapo	gestapo
gestern	gestern
gesticulación	gesticulação
gestiona	gerencia
gestionaba	geria
gestionada	gerida
gestionadas	geridas
gestionado	gerido
gestionados	geridos
gestionan	gerem
gestionar	gerir
gestiones	diligências
gestionó	geriu
gestis	gestis
gestión	gestão
gesto	gesto
gestor	gerenciador
gestora	gestora
gestores	gestores
gestos	gestos
gestual	gestual
gestuales	gestuais
gesture	gesture
gesualdo	gesualdo
get	get
geta	geta
getafe	getafe
getas	dácios
gethin	gethin
getparent	getparent
gets	gets
getsemaní	getsêmani
getter	getter
gettin	gettin
getty	getty
gettysburg	gettysburg
getulio	getulio
getxo	getxo
getz	getz
getúlio	getúlio
geum	geum
geun	geun
gev	gev
gewandhaus	gewandhaus
gewehr	gewehr
gex	gex
geyer	geyer
geza	geza
geófita	geófita
geógrafa	geógrafa
geógrafo	geógrafo
geógrafos	geógrafos
geóloga	geóloga
geólogo	geólogo
geólogos	geólogos
geómetra	geômetra
geórgicas	geórgicas
gfc	gfc
gfdl	gfdl
gfk	gfk
gfp	gfp
gfs	gfs
gha	gha
ghali	ghali
ghamdi	ghamdi
ghana	gana
ghanesa	ganesa
ghani	ghani
gharafa	gharafa
ghassan	ghassan
ghat	ghat
ghazal	ghazal
ghazali	ghazali
ghazan	ghazan
ghazi	ghazi
ghazni	ghazni
ghb	ghb
ghc	ghc
ghem	ghem
ghenea	ghenea
gheorghe	gheorghe
gheorghiu	gheorghiu
gherardi	gherardi
gherardo	gherardo
ghetto	gueto
ghettos	guetos
ghezzi	ghezzi
ghi	ghi
ghia	ghia
ghiberti	ghiberti
ghibli	ghibli
ghidorah	ghidorah
ghiggia	ghiggia
ghiorso	ghiorso
ghislain	ghislain
ghislaine	ghislaine
gholam	gholam
ghosh	ghosh
ghosn	ghosn
ghost	ghost
ghostface	ghostface
ghoul	ghoul
ghraib	ghraib
ghul	ghul
ghulam	ghulam
ghz	ghz
gia	gia
giacchino	giacchino
giacinto	giacinto
giacomelli	giacomelli
giacometti	giacometti
giacomo	giacomo
giacosa	giacosa
giallo	giallo
giamatti	giamatti
giambattista	giambattista
giambologna	giambologna
giampaolo	giampaolo
giampiero	giampiero
gian	gian
giancarlo	giancarlo
giandomenico	giandomenico
gianella	gianella
gianelli	gianelli
gianetti	gianetti
gianfrancesco	gianfrancesco
gianfranco	gianfranco
giang	giang
gianluca	gianluca
gianluigi	gianluigi
gianna	gianna
gianni	gianni
giannini	giannini
giannis	giannis
gianotti	gianotti
giant	giant
giants	giants
giap	giap
giardia	giardia
giardini	giardini
giardino	giardino
giat	giat
gib	gib
gibb	gibb
gibba	gibba
gibbon	gibbon
gibbons	gibbons
gibbosa	gibbosa
gibbosus	gibbosus
gibbs	gibbs
gibby	gibby
gibelino	gibelino
gibelinos	gibelinos
gibert	gibert
gibney	gibney
gibones	gibões
gibraltar	gibraltar
gibran	gibran
gibson	gibson
gibón	gibão
gichin	gichin
gicquel	gicquel
gid	gid
giddens	giddens
giddings	giddings
gideon	gideon
gidget	gidget
gidley	gidley
gidon	gidon
gieco	gieco
gielgud	gielgud
giemsa	giemsa
giersbergen	giersbergen
gies	gies
giese	giese
giessen	giessen
gif	gif
giffard	giffard
giffoni	giffoni
gifford	gifford
gifs	gifs
gift	gift
gifu	gifu
gig	gig
giga	giga
gigabit	gigabit
gigabyte	gigabyte
gigabytes	gigabytes
gigandet	gigandet
giganta	giganta
gigante	gigante
gigantea	gigantea
gigantes	gigantes
gigantescas	gigantescas
gigantesco	gigantesco
gigantescos	gigantescos
giganteum	giganteum
giganteus	giganteus
gigantismo	gigantismo
gigantochloa	gigantochloa
gigantomaquia	gigantomaquia
gigas	gigas
giger	giger
giges	giges
giggles	giggles
giggs	giggs
gigi	gigi
gigio	gigio
gigli	gigli
giglio	giglio
gigliola	gigliola
gigliotti	gigliotti
gignac	gignac
gigoló	gigolô
gigue	gigue
gijón	gijón
gil	gil
gila	gila
gilad	gilad
gilardi	gilardi
gilardino	gilardino
gilbert	gilbert
gilberto	gilberto
gilboa	gilboa
gilbreth	gilbreth
gilby	gilby
gilchrist	gilchrist
gilda	gilda
gildas	gildas
gildo	gildo
gilead	gilead
giles	giles
gilford	gilford
gilg	gilg
gilgamesh	gilgamesh
gilgit	gilgit
gili	gili
gill	gill
gillan	gillan
gillard	gillard
gille	gille
gillen	gillen
gilles	gilles
gillespie	gillespie
gillet	gillet
gillette	gillette
gilli	gilli
gilliam	gilliam
gillian	gillian
gilliard	gilliard
gillies	gillies
gilligan	gilligan
gillingham	gillingham
gillis	gillis
gillo	gillo
gillot	gillot
gilly	gilly
gilman	gilman
gilmar	gilmar
gilmartin	gilmartin
gilmer	gilmer
gilmore	gilmore
gilmour	gilmour
gilpin	gilpin
gilroy	gilroy
gilson	gilson
gimbutas	gimbutas
gimel	gimel
gimenez	gimenez
gimeno	gimeno
gimhae	gimhae
gimignano	gimignano
gimli	gimli
gimme	gimme
gimnasia	ginástica
gimnasio	ginásios / ginásio
gimnasios	ginásios
gimnasta	ginasta
gimnastas	ginastas
gimnospermas	gimnospérmicas
gimnàstic	gimnàstic
gimp	gimp
giménez	giménez
gin	gin
gina	gina
ginastera	ginastera
ginebra	genebra
ginebrino	genebrino
ginecología	ginecologia
ginecológica	ginecológica
ginecológico	ginecológico
ginecomastia	ginecomastia
ginecóloga	ginecologista
ginecólogo	ginecologista
ginecólogos	ginecologistas
ginepri	ginepri
giner	giner
gineta	gineta
ginette	ginette
ginevra	ginevra
ging	ging
ginger	ginger
gingerbread	gingerbread
gingerich	gingerich
gingival	gengival
gingivitis	gengivite
gingrich	gingrich
gini	gini
ginji	ginji
ginkgo	ginkgo
ginn	ginn
ginnifer	ginnifer
ginny	ginny
gino	gino
ginsberg	ginsberg
ginsburg	ginsburg
ginseng	ginseng
ginta	ginta
gintama	gintama
ginter	ginter
ginza	ginza
ginzburg	ginzburg
ginés	genésio
ginóbili	ginóbili
gio	gio
gioacchino	gioacchino
gioberti	gioberti
gioco	gioco
gioconda	gioconda
giocondo	giocondo
gioeli	gioeli
gioia	gioia
giolitti	giolitti
gion	gion
giora	giora
giordani	giordani
giordano	giordano
giorgetti	giorgetti
giorgetto	giorgetto
giorgi	giorgi
giorgia	giorgia
giorgio	giorgio
giorgione	giorgione
giorgos	giorgos
giornale	giornale
giornata	giornata
giorni	giorni
giorno	giorno
giotto	giotto
giovana	giovana
giovani	giovani
giovanna	giovanna
giovanni	giovanni
giovannini	giovannini
giovanny	giovanny
giove	giove
gip	gip
gippsland	gippsland
gipsy	gipsy
gipuzkoa	gipuzkoa
gir	gir
gira	vira
giraba	girava
giraban	giravam
girabola	girabola
girada	virada
giraffa	giraffa
giral	giral
giralda	giralda
giraldo	giraldo
giran	giram
girando	girando
girar	virar
girara	virasse
girard	girard
girardeau	girardeau
girardi	girardi
girardin	girardin
girardot	girardot
giras	digressões
girasol	girassol
girasoles	girassóis
giratina	giratina
giratoria	giratória
giratorias	giratórias
giratorios	giratórios
giraud	giraud
giraudoux	giraudoux
girault	girault
giray	giray
gire	vire
giresun	giresun
giri	giri
girl	girl
girlie	girlie
girls	girls
giro	giro
girodet	girodet
girola	deambulatório
girolami	girolami
girolamo	girolamo
girona	gerona
gironda	gironda
girondinos	girondinos
giroplano	autogiro / girocóptero
giros	voltas
giroscopio	giroscópio
giroscopios	giroscópios
giroud	giroud
giroux	giroux
giry	giry
giró	girou
girón	girón
giróscopo	giroscópio
gis	gis
gisbert	gisbert
gisborne	gisborne
giscard	giscard
gisela	gisela
gisele	gisele
giselle	giselle
gish	gish
giskard	giskard
gismonti	gismonti
gissur	gissur
gist	gist
gisulfo	gisulfo
git	git
gita	gita
gitana	cigana
gitano	cigano
gitanos	ciganos
github	github
giudecca	giudecca
giudice	giudice
giudici	giudici
giuffrè	giuffrè
giugiaro	giugiaro
giugno	giugno
giulia	giulia
giuliana	giuliana
giuliani	giuliani
giuliano	giuliano
giulietta	giulietta
giulini	giulini
giulio	giulio
giunta	giunta
giunti	giunti
giuntoli	giuntoli
giuoco	giuoco
giurescu	giurescu
giurgiu	giurgiu
giuseppe	giuseppe
giuseppina	giuseppina
giusti	giusti
giustiniani	giustiniani
giustino	giustino
giustizia	giustizia
giusto	giusto
givat	givat
give	give
given	given
givenchy	givenchy
givens	givens
gives	gives
givry	givry
giza	gizé
gizmo	gizmo
gjergj	gjergj
gla	gla
glaad	glaad
glaber	glaber
glabra	glabra
glabras	glabras
glabrata	glabrata
glabro	glaber
glabros	glabros
glabrum	glabrum
glace	glace
glaciaciones	glaciações
glaciación	glaciação
glacial	glacial
glaciar	geleira
glaciares	glaciares
glacier	glacier
glaciología	glaciologia
gladbach	gladbach
glade	glade
glades	glades
gladiador	gladiador
gladiadores	gladiadores
gladiolus	gladiolus
gladius	gladius
gladstone	gladstone
gladys	gladys
glagolítico	glagolítico
glam	glam
glamis	glamis
glamorgan	glamorgan
glamour	glamour
glan	glan
gland	gland
glande	glande
glandular	glandular
glandulares	glandulares
glandulifera	glandulifera
glandulosa	glandulosa
glandulosus	glandulosus
glanville	glanville
glaris	glaris
glas	glas
glaseado	glacé
glaser	glaser
glasgow	glasgow
glass	glass
glasser	glasser
glassheart	glassheart
glassman	glassman
glastonbury	glastonbury
glauber	glauber
glaucescens	glaucescens
glaucidium	glaucidium
glaucium	glaucium
glauco	glauco
glaucoma	glaucoma
glaucum	glaucum
glaucus	glaucus
glaurung	glaurung
glaw	glaw
glaxosmithkline	glaxosmithkline
glay	glay
glaz	glaz
glaze	glaze
glazer	glazer
glaziovii	glaziovii
glazunov	glazunov
glc	glc
gleason	gleason
gleb	gleb
glechoma	glechoma
gleditsia	gleditsia
glee	glee
gleeson	gleeson
gleiberman	gleiberman
gleizer	gleizer
glen	glen
glencoe	glencoe
glenda	glenda
glendale	glendale
glendinning	glendinning
glengarry	glengarry
glenister	glenister
glenn	glenn
glennie	glennie
glens	glens
glentoran	glentoran
glenview	glenview
glenville	glenville
glenwood	glenwood
gli	gli
gliceraldehído	gliceraldeído
glicerina	glicerina
glicerol	glicerol
glicina	glicina
glick	glick
glickman	glickman
glicol	glicol
glicoproteína	glicoproteína
glicoproteínas	glicoproteínas
glicosilación	glicosilação
glide	glide
glienicke	glienicke
gliese	gliese
glifo	glifo
glifos	glifos
glifosato	glifosato
glimmer	glimmer
glinda	glinda
glinka	glinka
glioblastoma	glioblastoma
gliptodonte	gliptodonte
gliptoteca	gliptoteca
glis	glis
glissando	glissando
glitter	glitter
glitz	glitz
gliwice	gliwice
glo	glo
global	global
globales	globais
globalidad	globalidade
globalización	globalização
globalizada	globalizada
globalization	globalization
globalmente	globalmente
globalsecurity	globalsecurity
globe	globe
globemaster	globemaster
globes	globes
globetrotters	globetrotters
globo	balão
globos	balões
globosa	globosa
globosas	globosas
globoso	globoso
globosos	globosos
globosus	globosus
globular	globular
globulares	globulares
globularia	globularia
globulina	globulina
globulinas	globulinas
globulosa	globulosa
globulus	globulus
globus	globus
glock	glock
gloeden	gloeden
glogovia	głogów
glomerata	glomerata
glomeratum	glomeratum
glomerular	glomerular
glomerulonefritis	glomerulonefrite
glomérulos	glomérulos
glonass	glonass
gloomy	gloomy
gloria	glória
gloriana	gloriana
glorias	glórias
glorieta	mirante
glorifica	glorifica
glorificación	glorificação
glorificado	glorificado
glorificando	glorificando
glorificar	glorificar
glorificaron	glorificaram
gloriosa	gloriosa
gloriosamente	gloriosamente
gloriosas	gloriosas
glorioso	glorioso
gloriosos	gloriosos
glory	glory
glosario	glossário
glosarios	glossários
glosas	glosas
glosofaríngeo	glossofaríngeo
glotal	glotal
glotis	glote
glotón	glutão / carcaju
gloucester	gloucester
gloucestershire	gloucestershire
glover	glover
glow	glow
glp	gpl
gls	gls
glu	glu
glucagón	glucagon
glucano	glucano
glucemia	glicemia
gluck	gluck
glucoproteína	glicoproteína
glucosa	glicose
glucosídico	glicosídica
glucógeno	glicogênio
glucólisis	glicólise
glucósido	glicosídeo
glucósidos	glicosídeos
glutamato	glutamato
glutamina	glutamina
glutatión	glutationa
gluten	glúten
glutinosa	glutinosa
glutinoso	glutinoso
glutinosum	glutinosum
gluttony	gluttony
glutámico	glutâmico
glx	glx
gly	gly
glycine	glycine
glycyrrhiza	glycyrrhiza
glyn	glyn
glyndebourne	glyndebourne
glynis	glynis
glynn	glynn
glynne	glynne
glándula	glândula
glándulas	glândulas
glénat	glénat
glóbulo	glóbulo
glóbulos	glóbulos
glútea	glútea
glúteo	glúteo
glúteos	bumbum
glück	glück
glücksburg	glücksburg
gma	gma
gmail	gmail
gmbh	gmbh
gmc	gmc
gmel	gmel
gmelin	gmelin
gmg	gmg
gmina	gmina
gmp	gmp
gms	gms
gmt	gmt
gmunden	gmunden
gmünd	gmünd
gnaphalium	gnaphalium
gnarls	gnarls
gnb	gnb
gnc	gnc
gneis	gnaisse
gneisenau	gneisenau
gneo	cneu
gniezno	gniezno
gnl	gnl
gnome	gnome
gnomo	gnomo
gnomos	gnomos
gnosis	gnosis
gnosticismo	gnosticismo
gnr	gnr
gnrh	gnrh
gnss	gnss
gnu	gnu
gnutella	gnutella
gnóstica	gnóstica
gnóstico	gnóstico
gnósticos	gnósticos
go	go
goa	goa
goal	goal
goals	goals
goar	goar
goat	goat
gob	gob
gobain	gobain
gobbi	gobbi
gobernaba	governava
gobernaban	governavam
gobernabilidad	governação
gobernación	governação
gobernada	governada
gobernadas	governadas
gobernado	governado
gobernador	governador
gobernadora	governadora
gobernadores	governadores
gobernados	governados
gobernando	governando
gobernante	governante
gobernantes	governantes
gobernanza	governação / governança
gobernar	governar
gobernaron	governaram
gobernará	governará
gobernaría	governaria
gobernarían	dominariam
gobernó	governou
gobert	gobert
